weight,firstName,middleName,lastName,currentTeamId,birthDate,height,wyId,foot,shortName,currentNationalTeamId
79,Carlos,,Mart\u00ednez D\u00edez,687,1986-04-09,189,3672,right,Carlos Mart\u00ednez,null
75,Asier,,Illarramendi Andonegi,687,1990-03-08,179,3676,right,Illarramendi,null
69,Rub\u00e9n,,Pardo Guti\u00e9rrez,687,1992-10-22,181,3677,right,Rub\u00e9n Pardo,null
76,Xabier,,Prieto Argarate,,1983-08-29,187,3678,right,Xabi Prieto,null
79,David,,Zurutuza Veillet,687,1986-07-19,186,3680,right,Zurutuza,null
78,Imanol,,Agirretxe Arruti,687,1987-02-24,187,3681,right,Agirretxe,null
71,Antoine,,Griezmann,679,1991-03-21,175,3682,left,A. Griezmann,4418
77,Carlos Alberto,,Vela Garrido,62148,1989-03-01,177,3685,left,C. Vela,15473
84,Bernardo Jos\u00e9,,Espinosa Z\u00fa\u00f1iga,756,1989-07-11,192,3692,right,Bernardo Espinosa,null
75,\u00c1lvaro,,Gonz\u00e1lez Sober\u00f3n,682,1990-01-08,183,3695,right,\u00c1lvaro Gonz\u00e1lez,null
71,Yannick,,Ferreira Carrasco,9192,1993-09-04,180,134769,right,Y. Carrasco,5629
77,Papakouli,,Diop,701,1986-03-19,179,3704,right,P. Diop,null
77,Adri\u00e1n ,,Gonz\u00e1lez Morales,683,1988-05-25,183,3705,left,Adri\u00e1n,null
66,Jairo,,Samperio Bustara,714,1993-07-11,173,3708,right,Jairo Samperio,null
76,Khouma,,El Hadji Babacar,3315,1993-03-17,185,3710,right,K. Babacar,null
72,Cristhian Ricardo,,Stuani Curbelo,756,1986-10-12,184,3714,right,C. Stuani,15670
93,Roberto,,Jim\u00e9nez Gago,683,1986-02-10,192,3719,right,Roberto,null
75,Nemanja,,Maksimovi\u0107,674,1995-01-26,184,265864,right,N. Maksimovi\u0107,null
80,Sergej,,Milinkovi\u0107-Savi\u0107,3162,1995-02-27,192,265865,right,S. Milinkovi\u0107-Savi\u0107,17322
77,Hernani,,Azevedo J\u00fanior,3782,1994-03-27,188,134797,right,Hernani,null
70,Juan Carlos,,P\u00e9rez L\u00f3pez,683,1990-03-30,179,3735,left,Juankar,null
68,Franco,,Zuculini,3194,1990-09-05,176,3736,right,F. Zuculini,null
75,Mikel,,Balenziaga Oruesagasti,678,1988-02-29,177,3750,left,Balenziaga,null
67,Alberto ,,Bueno Calvo,683,1988-03-20,179,3779,right,Bueno,null
84,Francisco,,Casilla Cort\u00e9s,675,1986-10-02,191,3785,right,Kiko Casilla,null
83,Jordi,,Amat Maas,684,1992-03-21,185,3788,right,Jordi Amat,null
78,Zouhair,,Feddal,684,1989-12-23,190,3791,left,Z. Feddal,null
80,H\u00e9ctor Alfredo,,Moreno Herrera,687,1988-01-17,183,3795,left,H. Moreno,15473
75,D\u00eddac,,Vil\u00e1 Rossell\u00f3,691,1989-06-09,185,3798,left,D\u00eddac Vil\u00e1,null
64,Stanislav,,Lobotka,692,1994-11-22,170,167641,right,S. Lobotka,14496
68,Philippe,,Coutinho Correia,676,1992-06-12,171,3802,right,Philippe Coutinho,6380
71,Sergi,,Darder Moll,691,1993-12-22,180,3803,right,Sergi Darder,null
76,Javier ,,L\u00f3pez Rodr\u00edguez,691,1986-01-21,180,3806,right,Javi L\u00f3pez,null
72,Sergio,,Garc\u00eda De La Fuente,691,1983-06-09,174,3816,right,Sergio Garc\u00eda,null
82,Boubakary,,Soumar\u00e9,3776,1999-02-27,188,397033,right,B. Soumar\u00e9,4423
75,Sergio,,\u00c1lvarez Conde,692,1986-08-03,179,3821,right,Sergio \u00c1lvarez,null
70,Rub\u00e9n,,Blanco Veiga,692,1995-07-25,188,3822,right,Rub\u00e9n Blanco,null
78,Yoel,,Rodr\u00edguez Oterino,701,1988-08-28,186,3823,right,Yoel,null
69,Hugo,,Mallo Novegil,692,1991-06-22,173,3827,right,Hugo Mallo,null
70,Houssem,,Aouar,3766,1998-06-30,175,397046,right,H. Aouar,4425
67,Iago,,Aspas Juncal,692,1987-08-01,176,3840,left,Iago Aspas,1598
64,Fabi\u00e1n Ariel,,Orellana Valenzuela,701,1986-01-27,168,3843,right,F. Orellana,null
75,Yury,,Gazinskiy,14072,1989-07-20,184,102157,right,Y. Gazinskiy,14358
64,Francisco Jos\u00e9,,Molinero Calder\u00f3n,698,1985-07-26,175,3856,right,Molinero,null
73,Domagoj,,Vida,4489,1989-04-29,184,69396,right,D. Vida,9598
76,Milan,,Badelj,3162,1989-02-25,186,69400,right,M. Badelj,9598
73,Manuel Rolando,,Iturra Urrutia,683,1984-06-23,174,3866,right,M. Iturra,null
77,Mateo,,Kova\u010di\u0107,1610,1994-05-06,178,69404,right,M. Kova\u010di\u0107,9598
76,\u0160ime,,Vrsaljko,3161,1992-01-10,181,69409,right,\u0160. Vrsaljko,9598
79,Enrique,,Garc\u00eda Mart\u00ednez,701,1989-11-25,186,3874,right,Kike Garc\u00eda,null
73,Andrej,,Kramari\u0107,2482,1991-06-19,177,69411,right,A. Kramari\u0107,9598
85,Pontus,,Wernbloom,,1986-06-25,187,101604,right,P. Wernbloom,null
92,L\u00e9o,,Lacroix,6407,1992-02-27,197,134951,right,L. Lacroix,null
80,Leandro Daniel,,Cabrera Sas\u00eda,698,1991-06-17,187,3885,left,L. Cabrera,null
78,Keylor,,Navas Gamboa,675,1986-12-15,185,3915,right,K. Navas,16871
81,Gustavo Daniel,,Cabral C\u00e1ceres,692,1985-10-14,182,3916,right,G. Cabral,null
69,Iv\u00e1n,,L\u00f3pez Mendoza,695,1993-08-23,175,3919,right,Iv\u00e1n L\u00f3pez,null
72,Pedro,,L\u00f3pez Mu\u00f1oz,695,1983-11-01,174,3920,right,Pedro L\u00f3pez,null
66,Nabil,,El Zhar,712,1986-08-27,171,3934,right,N. El Zhar,null
74,Roger,,Mart\u00ed Salvador,695,1991-01-03,179,3937,right,Roger,null
72,Marcus,,Rashford,1611,1997-10-31,187,397178,right,M. Rashford,2413
76,Iv\u00e1n,,Cu\u00e9llar Sacrist\u00e1n,712,1984-05-25,187,3963,left,Cu\u00e9llar,null
79,Alejandro,,G\u00e1lvez Jimena,714,1989-06-06,188,3970,right,G\u00e1lvez,null
61,Dami\u00e1n Nicol\u00e1s,,Su\u00e1rez Su\u00e1rez,698,1988-04-27,172,3974,right,D. Su\u00e1rez,null
75,Ante,,Budimir,3197,1991-07-21,190,69513,left,A. Budimir,null
81,Mateo,,Pavlovi\u0107,3799,1990-06-09,194,69525,right,M. Pavlovi\u0107,null
83,Miguel \u00c1ngel,,Moy\u00e0 Rumbo,687,1984-04-02,188,3994,right,Moy\u00e0,null
81,Miguel,,Torres G\u00f3mez,683,1986-01-28,185,4003,right,Miguel Torres,null
70,Mehdi,,Lacen,683,1984-03-15,176,4009,left,M. Lacen,null
73,Rub\u00e9n Salvador,,P\u00e9rez Del M\u00e1rmol,712,1989-04-26,178,4013,right,Rub\u00e9n P\u00e9rez,null
73,Pedro Le\u00f3n,,S\u00e1nchez Gil,701,1986-11-24,183,4014,right,Pedro Le\u00f3n,null
70,Pablo,,Sarabia Garc\u00eda,680,1992-05-11,178,4015,left,Pablo Sarabia,null
72,Luca,,Pellegrini,3158,1999-03-07,178,397239,left,Luca Pellegrini,null
78,Andreas,,Christensen,1610,1996-04-10,188,135103,right,A. Christensen,7712
77,Sergio,,Enrich Ametller,701,1990-02-26,181,4048,right,Sergi Enrich,null
78,Jeison Fabi\u00e1n,,Murillo Cer\u00f3n,674,1992-05-27,182,4065,right,J. Murillo,null
79,Andreas Evald,,Cornelius,3172,1993-03-16,193,135150,left,A. Cornelius,7712
78,Ante,,Rebi\u0107,2462,1993-09-21,185,69616,right,A. Rebi\u0107,9598
76,Eneko,,B\u00f3veda Altube,677,1988-12-14,182,4086,right,B\u00f3veda,null
77,Ferr\u00e1n,,Torres Garc\u00eda,674,2000-02-29,183,397303,right,Ferr\u00e1n Torres,1602
70,Ander,,Capa Rodr\u00edguez,701,1992-02-08,173,4094,right,Ander Capa,null
78,Xabier,,Etxeita Gorritxategi,678,1987-10-31,186,4113,right,Etxeita,null
68,\u00c1ngel Luis,,Rodr\u00edguez D\u00edaz,698,1987-04-26,172,4131,right,\u00c1ngel,null
77,H\u00f6r\u00f0ur,,Bj\u00f6rgvin Magn\u00fasson,13886,1993-02-11,190,135207,left,H. Magn\u00fasson,7839
80,Marlon,,Santos da Silva Barbosa,3775,1995-09-07,182,266286,right,Marlon,null
78,David,,Rodr\u00edguez Lomb\u00e1n,,1987-06-05,186,4180,right,Lomb\u00e1n,null
75,Simone,,Pontisso,3163,1997-03-20,186,364641,right,S. Pontisso,null
68,Assane,,Diouss\u00e9 El Hadji,3782,1997-09-20,175,364644,left,A. Diouss\u00e9,null
93,Pedro,,Alcal\u00e1 Guirado,756,1989-03-19,196,4232,right,Pedro Alcal\u00e1,null
71,Samuel,,Moutoussamy,3770,1996-08-12,176,299154,left,S. Moutoussamy,null
77,Kevin,,N'Doram,19830,1996-01-22,185,331923,right,K. N'Doram,null
70,Aleix,,Vidal Parreu,676,1989-08-21,177,4256,right,Aleix Vidal,null
75,Joaqu\u00edn,,Navarro Jim\u00e9nez,714,1990-01-23,177,4272,right,Ximo Navarro,null
72,Borja,,Garc\u00eda Freire,756,1990-11-02,175,4278,right,Borja Garc\u00eda,null
81,David,,L\u00f3pez Silva,691,1989-10-09,183,4303,right,David L\u00f3pez,null
77,Daniel,,Gim\u00e9nez Hern\u00e1ndez,684,1983-07-30,182,4319,right,Dani Gim\u00e9nez,null
78,Chidozie,,Collins Awaziem,9606,1997-01-01,189,364772,right,C. Awaziem,16823
67,Alessandro ,,Florenzi,3158,1991-03-11,173,22566,right,A. Florenzi,3757
64,Roberto,,Rom\u00e1n Triguero,712,1985-07-11,175,4326,right,Tito,null
75,Javier,,Fuego Mart\u00ednez,682,1984-01-04,182,4332,right,Javi Fuego,null
85,Diego,,da Silva Costa,679,1988-10-07,188,4338,right,Diego Costa,1598
65,Daniel,,Pacheco Lobato,698,1991-01-05,168,4343,right,Dani Pacheco,null
75,David,,Pavelka,4551,1991-05-18,185,82644,right,D. Pavelka,null
79,Mariano Dami\u00e1n,,Barbosa,682,1984-07-27,188,4348,right,M. Barbosa,null
81,Ra\u00fal,,Lizo\u00e1in Cruz,714,1991-01-27,187,4350,left,Ra\u00fal Lizo\u00e1in,null
80,David,,Garc\u00eda Santana,714,1982-02-25,183,4355,right,David Garc\u00eda,null
75,V\u00edctor,,Laguardia Cisneros,696,1989-11-05,185,4358,right,Laguardia,null
80,Juan Pedro,,Ram\u00edrez L\u00f3pez,756,1991-06-30,190,4360,right,Juanpe,null
70,Javi,,Castellano Betancor,714,1987-11-02,181,4361,right,Javi Castellano,null
70,Jer\u00f3nimo,,Figueroa Cabrera,714,1982-07-15,179,4362,left,Momo,null
78,Jos\u00e9 Vicente,,G\u00f3mez Umpi\u00e9rrez,714,1988-08-31,186,4363,left,Vicente G\u00f3mez,null
73,Roque,,Mesa Quevedo,680,1989-06-07,171,4365,right,Roque Mesa,null
71,Dani,,Castellano Betancor,714,1987-11-02,178,4371,left,Dani Castellano,null
66,Lorenzo Jes\u00fas,,Mor\u00f3n Garc\u00eda,684,1993-12-30,180,364820,right,Loren Mor\u00f3n,null
79,V\u00edctor,,Mach\u00edn P\u00e9rez,679,1989-11-02,184,4375,right,Vitolo,null
78,H\u00e9ctor Junior,,Firpo Adames,684,1996-08-22,184,364850,left,J. Firpo,null
78,Rodrigo,,Hern\u00e1ndez Cascante,682,1996-06-22,190,364860,right,Rodri,1604
69,Adri\u00e1n,,Di\u00e9guez Grande,696,1996-02-04,187,364870,left,Adri\u00e1n Di\u00e9guez,null
70,Jonathan,,Castro Otto,692,1994-03-03,175,4424,right,Jonny,null
73,Borja,,Valle Balonga,677,1992-07-09,177,4440,right,Borja Valle,null
85,Tomi,,Juri\u0107,6425,1991-07-22,191,69978,right,T. Juri\u0107,8493
82,Denis,,Glushakov,13888,1987-01-27,182,101623,right,D. Glushakov,null
80,Yuri,,Berchiche Izeta,3767,1990-02-10,181,4452,left,Yuri Berchiche,null
91,Iago,,Herrer\u00edn Buis\u00e1n,678,1988-01-25,187,4476,right,Iago Herrer\u00edn,null
76,Sa\u00fal,,\u00d1\u00edguez Esclapez,679,1994-11-21,184,4488,left,Sa\u00fal,1598
69,Yuning,,Zhang,2443,1997-01-05,185,364937,right,Zhang Yuning,9211
70,Lucas,,V\u00e1zquez Iglesias,675,1991-07-01,173,4498,right,Lucas V\u00e1zquez,1598
73,Daniel,,Carvajal Ramos,675,1992-01-11,173,4501,right,Daniel Carvajal,1598
74,Omar,,Mascarell Gonz\u00e1lez,2462,1993-02-02,181,4509,right,Omar Mascarell,null
76,Pedro,,Mosquera Parada,677,1988-04-21,184,4511,left,Pedro Mosquera,null
74,Denis,,Cheryshev,674,1990-12-26,179,4513,left,D. Cheryshev,14358
77,Anastasios,,Donis,2445,1996-08-29,178,233910,right,A. Donis,12678
78,Danilo Luiz,,da Silva,1625,1991-07-15,184,70083,right,Danilo,6380
75,Alex Sandro,,Lobo Silva,3159,1991-01-26,180,70084,left,Alex Sandro,null
81,Nicol\u00e1s Hern\u00e1n,,Otamendi,1625,1988-02-12,183,70086,right,N. Otamendi,12274
77,Rolando Jorge,,Pires da Fonseca,3771,1985-08-31,189,70088,right,Rolando,null
81,Ionu\u021b Cristian,,S\u0103punaru,4510,1984-04-05,187,70090,right,C. S\u0103punaru,null
61,Jo\u00e3o Filipe,,Iria Santos Moutinho,1629,1986-09-08,170,70093,right,Jo\u00e3o Moutinho,9905
84,Cristian Gabriel,,Rodr\u00edguez Barrotti,15633,1985-09-30,177,70095,left,C. Rodr\u00edguez,15670
75,James David,,Rodr\u00edguez Rubio,2444,1991-07-12,180,70096,left,J. Rodr\u00edguez,12430
93,Marc,,Janko,6433,1983-06-25,196,70100,left,M. Janko,null
90,Ezequiel Marcelo,,Garay,674,1986-10-10,189,70112,right,E. Garay,null
82,Francisco Javier ,,Garc\u00eda Fern\u00e1ndez,684,1987-02-08,186,70120,right,Javi Garc\u00eda,null
84,Nemanja,,Mati\u0107,1611,1988-08-01,194,70122,left,N. Mati\u0107,17322
81,Axel ,,Witsel,2447,1989-01-12,188,70123,right,A. Witsel,5629
72,Manuel,,Agudo Dur\u00e1n,680,1986-10-15,175,70125,right,Nolito,null
73,Sergio,,Mora S\u00e1nchez,,1979-08-30,182,4593,right,Sergio Mora,null
84,Rui Pedro,,dos Santos Patr\u00edcio,1629,1988-02-15,190,70134,left,Rui Patr\u00edcio,9905
72,Santiago,,Arias Naranjo,679,1992-01-13,175,70136,right,S. Arias,12430
79,Emiliano Adri\u00e1n,,Ins\u00faa Zapata,2445,1989-01-07,180,70139,left,E. Ins\u00faa,null
80,Daniel Filipe,,Martins Carri\u00e7o,680,1988-08-04,180,70140,right,Daniel Carri\u00e7o,null
78,Andr\u00e9 Mart\u00edn,,Carrillo D\u00edaz,16467,1991-06-14,181,70156,right,A. Carrillo,15594
80,Tommaso,,Berni,3161,1983-03-06,185,70161,right,T. Berni,null
76,Elderson Uwa,,Echiejile,,1988-01-20,185,70168,left,E. Echiejile,16823
74,\u00c1d\u00e1m,,Nagy,3166,1995-06-17,178,299557,right,\u00c1. Nagy,10451
84,Danijel,,Suba\u0161i\u0107,19830,1984-10-27,191,135747,right,D. Suba\u0161i\u0107,9598
65,Alexander,,Szymanowski,712,1988-10-13,175,4683,left,A. Szymanowski,null
78,Marcel Julian,,Lizak,756,1996-07-15,192,508686,,M. Lizak,null
69,Nahitan Michel,,N\u00e1ndez Acosta,12057,1995-12-28,171,299618,right,N. N\u00e1ndez,15670
89,Josip,,Elez,2455,1994-04-25,189,135788,right,J. Elez,null
84,Jan,,Oblak,679,1993-01-07,189,70273,right,J. Oblak,12046
81,Marko,,Pjaca,3176,1995-05-06,186,135810,right,M. Pjaca,9598
80,Michael,,Olunga,756,1994-03-26,188,266885,left,M. Olunga,18402
68,Jan,,Repas,3783,1997-03-19,171,234138,right,J. Repas,12052
72,Adama,,Traor\u00e9,19830,1995-06-28,180,266917,left,A. Traor\u00e9,19001
67,David,,Junc\u00e0 Re\u00f1\u00e9,701,1993-11-16,175,4780,left,David Junc\u00e0,null
63,Iv\u00e1n,,Balliu Campeny,3777,1992-01-01,172,4786,right,Iv\u00e1n Balliu,8731
76,Carles,,Planas Antol\u00ednez,756,1991-03-04,173,4789,left,Carles Planas,null
72,Patricio,,Gabarr\u00f3n Gil,3162,1993-04-17,184,4792,right,Patric,null
76,Anaitz,,Arbilla Zabala,701,1987-05-15,178,4805,right,Arbilla,null
67,Max ,,Meyer,2449,1995-09-18,173,134369,right,M. Meyer,null
82,Abel Enrique,,Aguilar Tapia,12394,1985-01-06,186,4814,right,A. Aguilar,12430
74,Pedro Miguel,,Braga Rebocho,3785,1995-01-23,170,135901,left,Pedro Rebocho,null
68,Marcos Paulo,,Mesquita Lopes,19830,1995-12-28,174,135913,left,Rony Lopes,null
70,Ricardo Domingos,,Barbosa Pereira,1631,1993-10-06,175,70381,right,Ricardo Pereira,9905
67,C\u00e9dric Ricardo,,Alves Soares,1619,1991-08-31,172,70389,right,C\u00e9dric Soares,9905
69,Adrien Sebastian,,Perruchet Silva,1631,1989-03-15,175,70403,right,Adrien Silva,9905
81,\u00c9derzito Ant\u00f3nio,,Macedo Lopes,13887,1987-12-22,188,70410,right,\u00c9der,null
64,Carles,,Gil de Pareja Vicent,677,1992-11-22,171,4879,left,Carles Gil,null
66,Jos\u00e9 Luis,,Gay\u00e1 Pe\u00f1a,674,1995-05-25,172,4892,left,Jos\u00e9 Gay\u00e1,null
67,Jozabed,,S\u00e1nchez Ruiz,692,1991-03-08,180,4911,right,Jozabed,null
67,Luis Carlos,,Correia Pinto,677,1985-05-05,171,70451,left,Luisinho,null
72,Ramadan,,Sobhi,1673,1997-01-23,183,332605,right,Ramadan Sobhi,16129
76,David Sim\u00f3n,,Rodr\u00edguez Santana,714,1989-12-31,179,4936,right,David Sim\u00f3n,null
66,Mijat,,Ga\u0107inovi\u0107,2462,1995-02-08,175,136011,right,M. Ga\u0107inovi\u0107,null
73,Yassine,,El Ghanassy,3770,1990-07-12,173,37714,right,Y. El Ghanassy,null
78,Cheikhou,,Kouyat\u00e9,1628,1989-12-21,193,37725,right,C. Kouyat\u00e9,19314
74,Lucas Rodrigo,,Biglia,3157,1986-01-30,178,37732,right,L. Biglia,12274
79,Guillaume,,Gillet,12509,1984-03-09,186,37734,right,G. Gillet,null
69,Pedro Tanaus\u00fa,,Dom\u00ednguez Placeres,714,1990-09-20,169,4969,right,Tana,null
82,Paulo Andr\u00e9,,Rodrigues de Oliveira,701,1991-01-08,187,70507,right,Paulo Oliveira,null
77,Jordan Zacharie,,Lukaku Menama Mokelenge,3162,1994-07-25,183,37745,left,J. Lukaku,null
73,Patrik,,Schick,3158,1996-01-24,186,234359,left,P. Schick,11555
76,Roger Beyker,,Mart\u00ednez Tobinson,682,1994-06-23,180,267134,right,R. Mart\u00ednez,null
81,Rick,,van Drongelen,2450,1998-12-20,185,365441,left,R. van Drongelen,670
83,William,,Silva de Carvalho,684,1992-04-07,187,37762,right,William Carvalho,9905
61,Danijel,,Mili\u010devi\u0107,3777,1986-01-05,171,37796,right,D. Mili\u010devi\u0107,10001
74,Gabriel,,Fern\u00e1ndez Arenas,679,1983-07-10,181,3441,right,Gabi,null
75,Christian,,Dell'Orco,3315,1994-02-10,183,267185,left,C. Dell'Orco,null
82,Thomas,,Meunier,3767,1991-09-12,190,37824,right,T. Meunier,5629
77,Carlos Arturo,,Bacca Ahumada,682,1986-09-08,181,37831,right,C. Bacca,12430
63,Maxime,,Lestienne,683,1992-06-17,176,37836,left,M. Lestienne,null
74,Eiji,,Kawashima,,1983-03-20,185,37896,right,E. Kawashima,12913
79,Anthony Rub\u00e9n,,Lozano Col\u00f3n,756,1993-04-25,183,5147,right,Choco Lozano,null
65,Alen,,Halilovi\u0107,714,1996-06-18,170,234527,left,A. Halilovi\u0107,null
76,Stipe,,Perica,3163,1995-07-07,192,234533,right,S. Perica,null
76,Diego,,Rico Salguero,712,1993-02-23,183,169002,left,Diego Rico,null
75,Mariano,,D\u00edaz Mej\u00eda,3766,1993-08-01,182,5167,right,Mariano D\u00edaz,null
79,Edson Andr\u00e9,,Sitoe,3774,1988-09-08,188,70711,right,Mexer,18752
80,Alfre\u00f0,,Finnbogason,2481,1989-02-01,184,37948,right,A. Finnbogason,7839
66,Juli\u00e1n Omar,,Ramos Su\u00e1rez,,1988-01-26,175,5195,left,Omar Ramos,null
74,Stef,,Peeters,3783,1992-02-09,188,38015,left,S. Peeters,null
68,Kevin,,De Bruyne,1625,1991-06-28,181,38021,right,K. De Bruyne,5629
73,Sergio,,Le\u00f3n Limones,684,1989-01-06,178,5268,right,Sergio Le\u00f3n,null
73,Mikel,,Rico Moreno,678,1984-11-04,178,5290,right,Mikel Rico,null
82,Odion Jude,,Ighalo,9138,1989-06-16,181,5295,right,O. Ighalo,16823
70,Guilherme,,Costa Marques,3219,1991-05-21,170,70834,left,Guilherme,null
74,Daniel Tawiah,,Opare,2481,1990-10-18,175,38079,right,D. Opare,17522
90,Felipe,,Trevizan Martins,2455,1987-05-15,193,38082,left,Felipe,null
75,Birkir,,Bjarnason,1614,1988-05-27,178,38084,right,B. Bjarnason,7839
72,Ihlas,,Bebou,2455,1994-04-23,183,224801,right,I. Bebou,18374
78,Michy,,Batshuayi Tunga,674,1993-10-02,185,38093,right,M. Batshuayi,5629
65,Imoh,,Ezekiel,714,1993-10-24,178,38094,right,I. Ezekiel,null
79,Serge,,Gakp\u00e9,,1987-05-07,177,38095,right,S. Gakp\u00e9,null
85,Ilya,,Kutepov,13888,1993-07-29,192,103668,right,I. Kutepov,14358
72,Roman,,Zobnin,13888,1994-02-11,182,103682,right,R. Zobnin,14358
69,Antonio,,Garc\u00eda Aranda,695,1989-11-07,179,5383,left,To\u00f1o,null
75,Gerard,,Moreno Balaguero,691,1992-04-07,180,5400,left,Gerard Moreno,null
84,R\u00faben Afonso,,Borges Semedo,682,1994-04-04,189,70956,right,R\u00faben Semedo,null
68,Edgar Miguel,,I\u00e9,3776,1994-05-01,178,70959,right,Edgar I\u00e9,null
67,Jo\u00e3o M\u00e1rio,,Naval da Costa Eduardo ,3161,1993-01-19,173,70965,right,Jo\u00e3o M\u00e1rio,9905
72,Daichi,,Kamada,2462,1996-08-05,180,365880,right,D. Kamada,null
64,Iuri Jos\u00e9 ,,Pican\u00e7o Medeiros,3193,1994-07-10,174,70974,left,Iuri Medeiros,null
70,Armindo,,Tu\u00e9 Na Bangna,2975,1994-10-24,173,70975,right,Bruma,null
74,Fernando,,Mar\u00e7al de Oliveira,3766,1989-02-19,178,70981,left,Mar\u00e7al,null
70,Antonio,,Barreca,3185,1995-03-18,180,300373,left,A. Barreca,null
75,Luis,,Hern\u00e1ndez Rodr\u00edguez,683,1989-04-14,183,5472,right,Luis Hern\u00e1ndez,null
75,Daniel,,Garc\u00eda Carrillo,701,1990-05-24,180,5542,right,Dani Garc\u00eda,null
75,Malcom Filipe,,Silva de Oliveira,3772,1997-02-26,171,300485,left,Malcom,6388
77,Mart\u00edn Maximiliano,,Mantovani,712,1984-07-07,183,5653,right,M. Mantovani,null
73,David,,Alcibiade,,1991-09-26,177,28251,,D. Alcibiade,null
70,Christian Robert,,Santos Kwasniewski,696,1988-03-24,184,38436,left,C. Santos,null
86,Bruno,,Gonz\u00e1lez Cabrera,698,1990-05-24,185,5677,right,Bruno,null
65,Douglas Luiz,,Soares de Paulo,756,1998-05-09,178,443324,right,Douglas Luiz,null
0,Marlon,,S\u00fcndermann,2455,1998-05-16,186,366197,right,M. S\u00fcndermann,null
71,Andrija,,Bali\u0107,3163,1997-08-11,180,300669,right,A. Bali\u0107,9604
85,Ervin,,Zukanovi\u0107,3193,1987-02-11,190,38532,left,E. Zukanovi\u0107,null
89,Kevin,,Danso,2481,1998-09-19,190,366217,right,K. Danso,9109
67,Juan Pablo,,A\u00f1or Acosta,683,1994-01-24,175,5791,left,Juanpi,15757
85,Alexander,,N\u00fcbel,2449,1996-09-30,193,333477,right,A. N\u00fcbel,3155
66,Lorenzo,,Venuti,3219,1995-04-12,176,284960,right,L. Venuti,null
72,Willem,,Geubbels,3766,2001-08-16,185,497355,right,W. Geubbels,null
76,Jorge Marco,,de Oliveira Moraes,19830,1996-03-28,184,300784,left,Jorge,null
64,Lucas,,Torreira Di Pascua,1609,1996-02-11,168,333571,right,L. Torreira,15670
71,Sergi,,Samper Monta\u00f1a,714,1995-01-20,181,5907,right,Sergi Samper,null
72,Sandro ,,Ram\u00edrez Castillo,680,1995-07-09,175,5911,right,Sandro,null
65,Adam,,Ounas,3187,1996-11-11,172,300830,left,A. Ounas,null
77,K\u00e9vin Olivier,,Soni,756,1998-04-17,182,366374,left,K. Soni,16779
78,Andr\u00e9-Frank,,Zambo Anguissa,3771,1995-11-16,184,366401,right,A. Zambo Anguissa,null
82,Luk\u00e1\u0161,,Zima,3193,1994-01-09,196,137041,right,L. Zima,null
79,Stefan,,Simi\u010d,3197,1995-01-20,187,137048,right,S. Simi\u010d,11555
80,Rijad,,Baji\u0107,4535,1994-05-06,189,268180,left,R. Baji\u0107,null
72,Konrad,,Laimer,2975,1997-05-27,180,282804,right,K. Laimer,9116
80,Deian,,Boldor,3194,1995-02-03,189,137143,left,D. Boldor,null
72,Abdou,,Diallo,2460,1996-05-04,188,235450,left,A. Diallo,4425
85,Dimitry,,Bertaud,3787,1998-06-06,180,366528,right,D. Bertaud,4426
75,Jeff,,Reine-Adelaide,3799,1998-01-17,183,366542,right,J. Reine-Adelaide,4426
80,Lebo,,Mothiba,3776,1996-01-28,182,366546,right,L. Mothiba,null
77,J\u00e9r\u00e9my,,Gelin,3774,1997-04-24,182,301013,right,J. Gelin,null
68,Romain,,Perraud,3775,1997-09-22,173,301016,left,R. Perraud,4426
88,Marcus,,Thuram,3785,1997-08-06,192,301017,right,M. Thuram,null
75,Vahid,,Selimovic,3777,1997-04-03,190,366563,right,V. Selimovic,null
89,Ederson,,Santana de Moraes,1625,1993-08-17,187,71654,left,Ederson,6380
74,Christ Emmanuel Faitout,,Maouassa,3774,1998-07-06,170,366571,left,F. Maouassa,null
89,Joris,,Gnagnon,3774,1997-01-13,182,366581,right,J. Gnagnon,null
77,Iv\u00e1n,,Alejo Peralta,701,1995-02-10,186,279555,right,Iv\u00e1n Alejo,null
78,Florin,,Andone,677,1993-04-11,180,6165,right,F. Andone,11944
81,Victor,,Nilsson Lindel\u00f6f,1611,1994-07-17,187,71703,right,V. Lindel\u00f6f,7047
83,Ruben,,Loftus-Cheek,1610,1996-01-23,191,235555,right,R. Loftus-Cheek,2413
75,Francesc Aday,,Ben\u00edtez Caraballo,756,1987-12-16,179,6210,right,Aday,null
87,Timo,,Baumgartl,2445,1996-03-04,190,235597,right,T. Baumgartl,3155
75,Jonathan Cristian,,Silva,3158,1994-06-29,180,137298,left,J. Silva,null
76,Thilo,,Kehrer,2449,1996-09-21,186,235606,right,T. Kehrer,3155
80,Kevin,,Lasagna,3163,1992-08-10,186,333913,left,K. Lasagna,null
89,Lorenco,,\u0160imi\u0107,3204,1996-07-15,195,350569,right,L. \u0160imi\u0107,9604
70,Joseba,,Zald\u00faa Bengoetxea,712,1992-06-24,176,6281,right,Zald\u00faa,null
77,Kenan,,Kodro,6411,1993-08-19,187,6292,right,K. Kodro,10001
67,Lassana,,Coulibaly,3799,1996-04-10,175,366760,right,L. Coulibaly,19001
80,Timo,,Stavitski,3783,1999-07-17,180,399576,right,T. Stavitski,5051
